id_turma;codigo_turma;id_docente_interno;id_docente_externo;id_componente_curricular;nivel_ensino;ano;periodo;capacidade_aluno;tipo;qtd_aulas_lancadas;situacao_turma;modalidade_participantes
57593291;22;5753085;;18716;TÉCNICO;2017;1;3;REGULAR;48;CONSOLIDADA;Presencial
57593292;23;3588457;;18716;TÉCNICO;2017;1;4;REGULAR;0;CONSOLIDADA;Presencial
57593293;24;3031587;;18716;TÉCNICO;2017;1;3;REGULAR;51;CONSOLIDADA;Presencial
57593295;25;5757980;;18716;TÉCNICO;2017;1;3;REGULAR;;EXCLUÍDA;Presencial
57593296;26;5752924;;18716;TÉCNICO;2017;1;3;REGULAR;;EXCLUÍDA;Presencial
57593297;27;5752936;;18716;TÉCNICO;2017;1;3;REGULAR;;EXCLUÍDA;Presencial
57593298;28;5753753;;18716;TÉCNICO;2017;1;3;REGULAR;;EXCLUÍDA;Presencial
57593299;29;19101;;18716;TÉCNICO;2017;1;3;REGULAR;;EXCLUÍDA;Presencial
57593300;30;24189;;18716;TÉCNICO;2017;1;3;REGULAR;48;CONSOLIDADA;Presencial
57593301;31;5751599;;18716;TÉCNICO;2017;1;3;REGULAR;0;CONSOLIDADA;Presencial
57593302;1;63717;;18715;TÉCNICO;2017;1;2;REGULAR;51;CONSOLIDADA;Presencial
57593303;32;63717;;18716;TÉCNICO;2017;1;2;REGULAR;48;CONSOLIDADA;Presencial
57593325;1;35466;;18651;TÉCNICO;2017;1;3;REGULAR;3;CONSOLIDADA;Presencial
57593326;1;5757631;;18710;TÉCNICO;2017;1;3;REGULAR;54;CONSOLIDADA;Presencial
57593327;2;15520;;18710;TÉCNICO;2017;1;4;REGULAR;0;CONSOLIDADA;Presencial
57593328;2;5752878;;18715;TÉCNICO;2017;1;3;REGULAR;57;CONSOLIDADA;Presencial
57593329;3;23477;;18715;TÉCNICO;2017;1;3;REGULAR;51;CONSOLIDADA;Presencial
57593331;4;5752885;;18715;TÉCNICO;2017;1;3;REGULAR;0;CONSOLIDADA;Presencial
57593332;5;5758240;;18715;TÉCNICO;2017;1;3;REGULAR;51;CONSOLIDADA;Presencial
57593333;6;21708;;18715;TÉCNICO;2017;1;3;REGULAR;54;CONSOLIDADA;Presencial
57593334;7;24189;;18715;TÉCNICO;2017;1;3;REGULAR;51;CONSOLIDADA;Presencial
57593335;8;5756964;;18715;TÉCNICO;2017;1;3;REGULAR;51;CONSOLIDADA;Presencial
57593336;9;5751599;;18715;TÉCNICO;2017;1;3;REGULAR;0;CONSOLIDADA;Presencial
57593337;10;5757838;;18715;TÉCNICO;2017;1;3;REGULAR;54;CONSOLIDADA;Presencial
57593338;11;5752921;;18715;TÉCNICO;2017;1;3;REGULAR;51;CONSOLIDADA;Presencial
57593339;12;5758777;;18715;TÉCNICO;2017;1;3;REGULAR;57;CONSOLIDADA;Presencial
57593340;13;22889;;18715;TÉCNICO;2017;1;3;REGULAR;51;CONSOLIDADA;Presencial
57593341;14;23014;;18715;TÉCNICO;2017;1;3;REGULAR;48;CONSOLIDADA;Presencial
57593342;15;22886;;18715;TÉCNICO;2017;1;4;REGULAR;42;CONSOLIDADA;Presencial
57593344;16;23014;;18715;TÉCNICO;2017;1;3;REGULAR;42;CONSOLIDADA;Presencial
57593345;17;5752936;;18715;TÉCNICO;2017;1;3;REGULAR;48;CONSOLIDADA;Presencial
57593346;18;5754083;;18715;TÉCNICO;2017;1;3;REGULAR;51;CONSOLIDADA;Presencial
57593347;19;5754083;;18715;TÉCNICO;2017;1;3;REGULAR;51;CONSOLIDADA;Presencial
57593348;20;24200;;18715;TÉCNICO;2017;1;3;REGULAR;51;CONSOLIDADA;Presencial
57593349;21;5751745;;18715;TÉCNICO;2017;1;3;REGULAR;51;CONSOLIDADA;Presencial
57593350;22;23176;;18715;TÉCNICO;2017;1;3;REGULAR;51;CONSOLIDADA;Presencial
57593351;23;3588457;;18715;TÉCNICO;2017;1;3;REGULAR;;EXCLUÍDA;Presencial
57593352;24;5752855;;18715;TÉCNICO;2017;1;3;REGULAR;;EXCLUÍDA;Presencial
57593353;25;21705;;18715;TÉCNICO;2017;1;3;REGULAR;51;CONSOLIDADA;Presencial
57593354;26;5753085;;18715;TÉCNICO;2017;1;3;REGULAR;;EXCLUÍDA;Presencial
57593355;27;5752924;;18715;TÉCNICO;2017;1;3;REGULAR;51;CONSOLIDADA;Presencial
57593356;37;3031587;;18812;TÉCNICO;2017;1;3;REGULAR;54;CONSOLIDADA;Presencial
57593357;38;3031587;;18812;TÉCNICO;2017;1;3;REGULAR;;EXCLUÍDA;Presencial
57593358;39;22876;;18812;TÉCNICO;2017;1;3;REGULAR;;EXCLUÍDA;Presencial
57593359;28;22876;;18715;TÉCNICO;2017;1;3;REGULAR;51;CONSOLIDADA;Presencial
57593360;29;22876;;18715;TÉCNICO;2017;1;4;REGULAR;51;CONSOLIDADA;Presencial
57593361;30;3031587;;18715;TÉCNICO;2017;1;3;REGULAR;51;CONSOLIDADA;Presencial
57593362;31;5757980;;18715;TÉCNICO;2017;1;3;REGULAR;51;CONSOLIDADA;Presencial
57593363;1;21705;;18832;TÉCNICO;2017;1;10;REGULAR;0;CONSOLIDADA;Presencial
57593364;2;5754083;;18832;TÉCNICO;2017;1;10;REGULAR;;EXCLUÍDA;Presencial
57593365;3;15520;;18832;TÉCNICO;2017;1;10;REGULAR;0;CONSOLIDADA;Presencial
57593366;4;5757631;;18832;TÉCNICO;2017;1;30;REGULAR;54;CONSOLIDADA;Presencial
57593367;5;5756964;;18832;TÉCNICO;2017;1;11;REGULAR;48;CONSOLIDADA;Presencial
57593368;6;24200;;18832;TÉCNICO;2017;1;10;REGULAR;;EXCLUÍDA;Presencial
57593369;7;5752885;;18832;TÉCNICO;2017;1;10;REGULAR;;EXCLUÍDA;Presencial
57593370;8;5752936;;18832;TÉCNICO;2017;1;10;REGULAR;54;CONSOLIDADA;Presencial
57593371;9;23176;;18832;TÉCNICO;2017;1;20;REGULAR;54;CONSOLIDADA;Presencial
57593372;10;5757838;;18832;TÉCNICO;2017;1;10;REGULAR;48;CONSOLIDADA;Presencial
57593373;11;23014;;18832;TÉCNICO;2017;1;6;REGULAR;51;CONSOLIDADA;Presencial
57593374;2;5751599;;2055643;TÉCNICO;2017;1;7;REGULAR;0;CONSOLIDADA;Presencial
57593376;1;5754083;;48500;TÉCNICO;2017;1;16;REGULAR;32;CONSOLIDADA;Presencial
57593377;12;5754083;;18832;TÉCNICO;2017;1;10;REGULAR;51;CONSOLIDADA;Presencial
57593378;1;5754083;;18831;TÉCNICO;2017;1;3;REGULAR;0;CONSOLIDADA;Presencial
57593396;1;5756964;;18808;TÉCNICO;2017;1;31;REGULAR;34;CONSOLIDADA;Presencial
57593413;13;5758777;;18832;TÉCNICO;2017;1;10;REGULAR;57;CONSOLIDADA;Presencial
57593413;13;20909;;18832;TÉCNICO;2017;1;10;REGULAR;57;CONSOLIDADA;Presencial
57593414;32;20909;;18715;TÉCNICO;2017;1;3;REGULAR;48;CONSOLIDADA;Presencial
57593415;1;20909;;18798;TÉCNICO;2017;1;3;REGULAR;48;CONSOLIDADA;Presencial
57593431;1;5752917;;61161;TÉCNICO;2017;1;15;REGULAR;32;CONSOLIDADA;Presencial
57593679;1;5752810;;24946;GRADUAÇÃO;2017;1;46;REGULAR;95;CONSOLIDADA;Presencial
57593680;1;26153;;24945;GRADUAÇÃO;2017;1;44;REGULAR;70;CONSOLIDADA;Presencial
57593681;1;3030265;;2041855;GRADUAÇÃO;2017;1;50;REGULAR;68;CONSOLIDADA;Presencial
57593682;1;5752810;;26579;GRADUAÇÃO;2017;1;40;REGULAR;74;CONSOLIDADA;Presencial
57593683;1;21385;;2041856;GRADUAÇÃO;2017;1;53;REGULAR;68;CONSOLIDADA;Presencial
57593683;1;5752682;;2041856;GRADUAÇÃO;2017;1;53;REGULAR;68;CONSOLIDADA;Presencial
57593683;1;5759257;;2041856;GRADUAÇÃO;2017;1;53;REGULAR;68;CONSOLIDADA;Presencial
57593684;1;5752218;;24947;GRADUAÇÃO;2017;1;40;REGULAR;66;CONSOLIDADA;Presencial
57593685;2;26153;;24947;GRADUAÇÃO;2017;1;45;REGULAR;72;CONSOLIDADA;Presencial
57593686;1;5752682;;2042300;GRADUAÇÃO;2017;1;60;REGULAR;68;CONSOLIDADA;Presencial
57593686;1;5759258;;2042300;GRADUAÇÃO;2017;1;60;REGULAR;68;CONSOLIDADA;Presencial
57593686;1;21385;;2042300;GRADUAÇÃO;2017;1;60;REGULAR;68;CONSOLIDADA;Presencial
57593687;1;5757828;;2043350;GRADUAÇÃO;2017;1;59;REGULAR;66;CONSOLIDADA;Presencial
57593688;2;5756324;;2043350;GRADUAÇÃO;2017;1;53;REGULAR;68;CONSOLIDADA;Presencial
57593689;1;26118;;2043351;GRADUAÇÃO;2017;1;46;REGULAR;49;CONSOLIDADA;Presencial
57593690;2;5752682;;2043351;GRADUAÇÃO;2017;1;56;REGULAR;51;CONSOLIDADA;Presencial
57593691;1;5757828;;2043352;GRADUAÇÃO;2017;1;60;REGULAR;68;CONSOLIDADA;Presencial
57593692;1;20881;;2048650;GRADUAÇÃO;2017;1;50;REGULAR;68;CONSOLIDADA;Presencial
57593693;1;5755490;;2048652;GRADUAÇÃO;2017;1;56;REGULAR;34;CONSOLIDADA;Presencial
57593693;1;26118;;2048652;GRADUAÇÃO;2017;1;56;REGULAR;34;CONSOLIDADA;Presencial
57593694;1;5752164;;21050;GRADUAÇÃO;2017;1;55;REGULAR;72;CONSOLIDADA;Presencial
57593695;2;26118;;2048652;GRADUAÇÃO;2017;1;50;REGULAR;34;CONSOLIDADA;Presencial
57593695;2;5755490;;2048652;GRADUAÇÃO;2017;1;50;REGULAR;34;CONSOLIDADA;Presencial
57593696;3;5755490;;2048652;GRADUAÇÃO;2017;1;32;REGULAR;34;CONSOLIDADA;Presencial
57593696;3;26118;;2048652;GRADUAÇÃO;2017;1;32;REGULAR;34;CONSOLIDADA;Presencial
57593699;1;20881;;59977;GRADUAÇÃO;2017;1;55;REGULAR;36;CONSOLIDADA;Presencial
57593700;2;20881;;59977;GRADUAÇÃO;2017;1;55;REGULAR;36;CONSOLIDADA;Presencial
57593701;1;21385;;25870;GRADUAÇÃO;2017;1;25;REGULAR;;EXCLUÍDA;Presencial
57593701;1;5752682;;25870;GRADUAÇÃO;2017;1;25;REGULAR;;EXCLUÍDA;Presencial
57593702;1;26118;;20974;GRADUAÇÃO;2017;1;40;REGULAR;72;CONSOLIDADA;Presencial
57593703;1;5759258;;20951;GRADUAÇÃO;2017;1;50;REGULAR;84;CONSOLIDADA;Presencial
57593703;1;21385;;20951;GRADUAÇÃO;2017;1;50;REGULAR;84;CONSOLIDADA;Presencial
57593704;1;64640;;26590;GRADUAÇÃO;2017;1;40;REGULAR;66;CONSOLIDADA;Presencial
57593704;1;21385;;26590;GRADUAÇÃO;2017;1;40;REGULAR;66;CONSOLIDADA;Presencial
57593704;1;5759257;;26590;GRADUAÇÃO;2017;1;40;REGULAR;66;CONSOLIDADA;Presencial
57593708;1;15373;;2054400;GRADUAÇÃO;2017;1;25;REGULAR;66;CONSOLIDADA;Presencial
57593709;1;26144;;24253;GRADUAÇÃO;2017;1;55;REGULAR;74;CONSOLIDADA;Presencial
57593712;01A;5757820;;2049100;GRADUAÇÃO;2017;1;40;REGULAR;66;CONSOLIDADA;Presencial
57593713;1;5759189;;53985;GRADUAÇÃO;2017;1;52;REGULAR;74;CONSOLIDADA;Presencial
57593713;1;26013;;53985;GRADUAÇÃO;2017;1;52;REGULAR;74;CONSOLIDADA;Presencial
57593713;1;5758761;;53985;GRADUAÇÃO;2017;1;52;REGULAR;74;CONSOLIDADA;Presencial
57593717;1;5752485;;2054963;GRADUAÇÃO;2017;1;45;REGULAR;72;CONSOLIDADA;Presencial
57593717;1;5757949;;2054963;GRADUAÇÃO;2017;1;45;REGULAR;72;CONSOLIDADA;Presencial
57593718;1;2296724;;43373;GRADUAÇÃO;2017;1;20;REGULAR;102;CONSOLIDADA;Presencial
57593719;1;2296724;;2054970;GRADUAÇÃO;2017;1;20;REGULAR;72;CONSOLIDADA;Presencial
57593720;1;5754639;;2054964;GRADUAÇÃO;2017;1;45;REGULAR;72;CONSOLIDADA;Presencial
57593721;1;5752709;;2054966;GRADUAÇÃO;2017;1;40;REGULAR;68;CONSOLIDADA;Presencial
57593722;1;5752709;;2054967;GRADUAÇÃO;2017;1;40;REGULAR;68;CONSOLIDADA;Presencial
57593723;1;5754639;;2055016;GRADUAÇÃO;2017;1;20;REGULAR;78;CONSOLIDADA;Presencial
57593724;1;63227;;43374;GRADUAÇÃO;2017;1;20;REGULAR;72;CONSOLIDADA;Presencial
57593728;01A;5758037;;23858;GRADUAÇÃO;2017;1;28;REGULAR;144;CONSOLIDADA;Presencial
57593728;01A;5752985;;23858;GRADUAÇÃO;2017;1;28;REGULAR;144;CONSOLIDADA;Presencial
57593730;02A;5752985;;23858;GRADUAÇÃO;2017;1;28;REGULAR;144;CONSOLIDADA;Presencial
57593730;02A;5758037;;23858;GRADUAÇÃO;2017;1;28;REGULAR;144;CONSOLIDADA;Presencial
57593731;1;26317;;61127;GRADUAÇÃO;2017;1;29;REGULAR;364;CONSOLIDADA;Presencial
57593731;1;62382;;61127;GRADUAÇÃO;2017;1;29;REGULAR;364;CONSOLIDADA;Presencial
57593731;1;22203;;61127;GRADUAÇÃO;2017;1;29;REGULAR;364;CONSOLIDADA;Presencial
57593731;1;5753637;;61127;GRADUAÇÃO;2017;1;29;REGULAR;364;CONSOLIDADA;Presencial
57593731;1;5751841;;61127;GRADUAÇÃO;2017;1;29;REGULAR;364;CONSOLIDADA;Presencial
57593731;1;5752384;;61127;GRADUAÇÃO;2017;1;29;REGULAR;364;CONSOLIDADA;Presencial
57593731;1;25942;;61127;GRADUAÇÃO;2017;1;29;REGULAR;364;CONSOLIDADA;Presencial
57593731;1;5757968;;61127;GRADUAÇÃO;2017;1;29;REGULAR;364;CONSOLIDADA;Presencial
57593731;1;5752754;;61127;GRADUAÇÃO;2017;1;29;REGULAR;364;CONSOLIDADA;Presencial
57593731;1;25946;;61127;GRADUAÇÃO;2017;1;29;REGULAR;364;CONSOLIDADA;Presencial
57593731;1;5757544;;61127;GRADUAÇÃO;2017;1;29;REGULAR;364;CONSOLIDADA;Presencial
57593731;1;5757490;;61127;GRADUAÇÃO;2017;1;29;REGULAR;364;CONSOLIDADA;Presencial
57593731;1;5752235;;61127;GRADUAÇÃO;2017;1;29;REGULAR;364;CONSOLIDADA;Presencial
57593731;1;5752476;;61127;GRADUAÇÃO;2017;1;29;REGULAR;364;CONSOLIDADA;Presencial
57593731;1;5756319;;61127;GRADUAÇÃO;2017;1;29;REGULAR;364;CONSOLIDADA;Presencial
57593731;1;5757145;;61127;GRADUAÇÃO;2017;1;29;REGULAR;364;CONSOLIDADA;Presencial
57593731;1;64106;;61127;GRADUAÇÃO;2017;1;29;REGULAR;364;CONSOLIDADA;Presencial
57593732;2;26317;;61127;GRADUAÇÃO;2017;1;28;REGULAR;368;CONSOLIDADA;Presencial
57593732;2;25942;;61127;GRADUAÇÃO;2017;1;28;REGULAR;368;CONSOLIDADA;Presencial
57593732;2;5757145;;61127;GRADUAÇÃO;2017;1;28;REGULAR;368;CONSOLIDADA;Presencial
57593732;2;5752235;;61127;GRADUAÇÃO;2017;1;28;REGULAR;368;CONSOLIDADA;Presencial
57593732;2;5752754;;61127;GRADUAÇÃO;2017;1;28;REGULAR;368;CONSOLIDADA;Presencial
57593732;2;22203;;61127;GRADUAÇÃO;2017;1;28;REGULAR;368;CONSOLIDADA;Presencial
57593732;2;25946;;61127;GRADUAÇÃO;2017;1;28;REGULAR;368;CONSOLIDADA;Presencial
57593732;2;5752384;;61127;GRADUAÇÃO;2017;1;28;REGULAR;368;CONSOLIDADA;Presencial
57593732;2;64106;;61127;GRADUAÇÃO;2017;1;28;REGULAR;368;CONSOLIDADA;Presencial
57593732;2;5757490;;61127;GRADUAÇÃO;2017;1;28;REGULAR;368;CONSOLIDADA;Presencial
57593732;2;5752476;;61127;GRADUAÇÃO;2017;1;28;REGULAR;368;CONSOLIDADA;Presencial
57593732;2;5753637;;61127;GRADUAÇÃO;2017;1;28;REGULAR;368;CONSOLIDADA;Presencial
57593732;2;5757968;;61127;GRADUAÇÃO;2017;1;28;REGULAR;368;CONSOLIDADA;Presencial
57593732;2;5751841;;61127;GRADUAÇÃO;2017;1;28;REGULAR;368;CONSOLIDADA;Presencial
57593732;2;5757544;;61127;GRADUAÇÃO;2017;1;28;REGULAR;368;CONSOLIDADA;Presencial
57593732;2;62382;;61127;GRADUAÇÃO;2017;1;28;REGULAR;368;CONSOLIDADA;Presencial
57593732;2;5756319;;61127;GRADUAÇÃO;2017;1;28;REGULAR;368;CONSOLIDADA;Presencial
57593733;1;26629;;25737;GRADUAÇÃO;2017;1;50;REGULAR;72;CONSOLIDADA;Presencial
57593733;1;5757544;;25737;GRADUAÇÃO;2017;1;50;REGULAR;72;CONSOLIDADA;Presencial
57593734;1;5752233;;25733;GRADUAÇÃO;2017;1;43;REGULAR;140;CONSOLIDADA;Presencial
57593734;1;5756708;;25733;GRADUAÇÃO;2017;1;43;REGULAR;140;CONSOLIDADA;Presencial
57593735;1;5756708;;25742;GRADUAÇÃO;2017;1;60;REGULAR;102;CONSOLIDADA;Presencial
57593735;1;5758037;;25742;GRADUAÇÃO;2017;1;60;REGULAR;102;CONSOLIDADA;Presencial
57593736;1;5752476;;45839;GRADUAÇÃO;2017;1;43;REGULAR;148;CONSOLIDADA;Presencial
57593736;1;5752233;;45839;GRADUAÇÃO;2017;1;43;REGULAR;148;CONSOLIDADA;Presencial
57593736;1;5753637;;45839;GRADUAÇÃO;2017;1;43;REGULAR;148;CONSOLIDADA;Presencial
57593736;1;5756708;;45839;GRADUAÇÃO;2017;1;43;REGULAR;148;CONSOLIDADA;Presencial
57593737;1;5753344;;23589;GRADUAÇÃO;2017;1;55;REGULAR;98;CONSOLIDADA;Presencial
57593738;1;5756291;;23592;GRADUAÇÃO;2017;1;50;REGULAR;100;CONSOLIDADA;Presencial
57593739;1;5758575;;22736;GRADUAÇÃO;2017;1;50;REGULAR;68;CONSOLIDADA;Presencial
57593739;1;5758747;;22736;GRADUAÇÃO;2017;1;50;REGULAR;68;CONSOLIDADA;Presencial
57593740;1;5756291;;22735;GRADUAÇÃO;2017;1;30;REGULAR;98;CONSOLIDADA;Presencial
