id_turma;codigo_turma;id_docente_interno;id_docente_externo;id_componente_curricular;nivel_ensino;ano;periodo;capacidade_aluno;tipo;qtd_aulas_lancadas;situacao_turma;modalidade_participantes
1228179;1;35466;;932151;TÉCNICO;2014;2;8;REGULAR;10;CONSOLIDADA;Presencial
1228180;1;5756964;;18808;TÉCNICO;2014;2;30;REGULAR;36;CONSOLIDADA;Presencial
1228181;1;5756964;;18810;TÉCNICO;2014;2;20;REGULAR;36;CONSOLIDADA;Presencial
1228182;1;5752179;;18760;TÉCNICO;2014;2;25;REGULAR;;EXCLUÍDA;Presencial
1228183;2;5752179;;18760;TÉCNICO;2014;2;25;REGULAR;;EXCLUÍDA;Presencial
1228184;1;5754083;;48500;TÉCNICO;2014;2;14;REGULAR;32;CONSOLIDADA;Presencial
1228185;1;3588457;;18798;TÉCNICO;2014;2;3;REGULAR;57;CONSOLIDADA;Presencial
1228186;2;5755070;;18798;TÉCNICO;2014;2;3;REGULAR;;EXCLUÍDA;Presencial
1228187;3;21705;;18798;TÉCNICO;2014;2;3;REGULAR;48;CONSOLIDADA;Presencial
1228188;4;22889;;18798;TÉCNICO;2014;2;3;REGULAR;57;CONSOLIDADA;Presencial
1228189;5;22889;;18798;TÉCNICO;2014;2;3;REGULAR;57;CONSOLIDADA;Presencial
1228190;6;5752878;;18798;TÉCNICO;2014;2;3;REGULAR;57;CONSOLIDADA;Presencial
1228191;7;5756889;;18798;TÉCNICO;2014;2;3;REGULAR;57;CONSOLIDADA;Presencial
1228192;8;5755213;;18798;TÉCNICO;2014;2;3;REGULAR;;EXCLUÍDA;Presencial
1228193;9;5754083;;18798;TÉCNICO;2014;2;3;REGULAR;;EXCLUÍDA;Presencial
1228194;10;5754083;;18798;TÉCNICO;2014;2;3;REGULAR;54;CONSOLIDADA;Presencial
1228195;11;5751745;;18798;TÉCNICO;2014;2;3;REGULAR;57;CONSOLIDADA;Presencial
1228196;12;5751559;;18798;TÉCNICO;2014;2;3;REGULAR;54;CONSOLIDADA;Presencial
1228197;13;5751745;;18798;TÉCNICO;2014;2;3;REGULAR;;EXCLUÍDA;Presencial
1228198;14;23176;;18798;TÉCNICO;2014;2;3;REGULAR;57;CONSOLIDADA;Presencial
1228199;15;17295;;18798;TÉCNICO;2014;2;3;REGULAR;0;CONSOLIDADA;Presencial
1228200;16;17295;;18798;TÉCNICO;2014;2;3;REGULAR;0;CONSOLIDADA;Presencial
1228201;17;5755993;;18798;TÉCNICO;2014;2;3;REGULAR;54;CONSOLIDADA;Presencial
1228202;18;21708;;18798;TÉCNICO;2014;2;3;REGULAR;54;CONSOLIDADA;Presencial
1228203;19;21708;;18798;TÉCNICO;2014;2;3;REGULAR;;EXCLUÍDA;Presencial
1228204;20;5751599;;18798;TÉCNICO;2014;2;3;REGULAR;42;CONSOLIDADA;Presencial
1228205;21;23014;;18798;TÉCNICO;2014;2;3;REGULAR;57;CONSOLIDADA;Presencial
1228206;22;23014;;18798;TÉCNICO;2014;2;3;REGULAR;;EXCLUÍDA;Presencial
1228207;23;5752202;;18798;TÉCNICO;2014;2;3;REGULAR;57;CONSOLIDADA;Presencial
1228208;24;5752936;;18798;TÉCNICO;2014;2;3;REGULAR;54;CONSOLIDADA;Presencial
1228209;25;5752936;;18798;TÉCNICO;2014;2;3;REGULAR;54;CONSOLIDADA;Presencial
1228210;26;24200;;18798;TÉCNICO;2014;2;3;REGULAR;54;CONSOLIDADA;Presencial
1228211;27;24200;;18798;TÉCNICO;2014;2;3;REGULAR;54;CONSOLIDADA;Presencial
1228212;28;5752855;;18798;TÉCNICO;2014;2;3;REGULAR;57;CONSOLIDADA;Presencial
1228213;29;63717;;18798;TÉCNICO;2014;2;2;REGULAR;51;CONSOLIDADA;Presencial
1228214;30;63717;;18798;TÉCNICO;2014;2;2;REGULAR;51;CONSOLIDADA;Presencial
1228215;31;5752878;;18798;TÉCNICO;2014;2;3;REGULAR;;EXCLUÍDA;Presencial
1228216;32;5753085;;18798;TÉCNICO;2014;2;3;REGULAR;54;CONSOLIDADA;Presencial
1228217;33;23477;;18798;TÉCNICO;2014;2;3;REGULAR;57;CONSOLIDADA;Presencial
1228218;34;22876;;18798;TÉCNICO;2014;2;3;REGULAR;57;CONSOLIDADA;Presencial
1228219;35;3031587;;18798;TÉCNICO;2014;2;3;REGULAR;54;CONSOLIDADA;Presencial
1228220;36;;104295606;18798;TÉCNICO;2014;2;3;REGULAR;60;CONSOLIDADA;Presencial
1228221;37;5756848;;18798;TÉCNICO;2014;2;3;REGULAR;0;CONSOLIDADA;Presencial
1228222;38;22886;;18798;TÉCNICO;2014;2;3;REGULAR;57;CONSOLIDADA;Presencial
1228223;39;5752202;;18798;TÉCNICO;2014;2;3;REGULAR;57;CONSOLIDADA;Presencial
1228224;40;5752855;;18798;TÉCNICO;2014;2;3;REGULAR;57;CONSOLIDADA;Presencial
1228225;1;3588457;;18799;TÉCNICO;2014;2;3;REGULAR;60;CONSOLIDADA;Presencial
1228226;2;3588457;;18799;TÉCNICO;2014;2;3;REGULAR;;EXCLUÍDA;Presencial
1228227;3;5752855;;18799;TÉCNICO;2014;2;3;REGULAR;51;CONSOLIDADA;Presencial
1228228;4;20909;;18799;TÉCNICO;2014;2;3;REGULAR;;EXCLUÍDA;Presencial
1228229;5;22889;;18799;TÉCNICO;2014;2;3;REGULAR;60;CONSOLIDADA;Presencial
1228230;6;5755213;;18799;TÉCNICO;2014;2;3;REGULAR;;EXCLUÍDA;Presencial
1228231;7;5755213;;18799;TÉCNICO;2014;2;3;REGULAR;;EXCLUÍDA;Presencial
1228232;8;5751745;;18799;TÉCNICO;2014;2;3;REGULAR;60;CONSOLIDADA;Presencial
1228233;9;5751745;;18799;TÉCNICO;2014;2;3;REGULAR;60;CONSOLIDADA;Presencial
1228234;10;23176;;18799;TÉCNICO;2014;2;3;REGULAR;60;CONSOLIDADA;Presencial
1228235;11;5755552;;18799;TÉCNICO;2014;2;3;REGULAR;60;CONSOLIDADA;Presencial
1228236;12;5755552;;18799;TÉCNICO;2014;2;3;REGULAR;;EXCLUÍDA;Presencial
1228237;13;21708;;18799;TÉCNICO;2014;2;3;REGULAR;57;CONSOLIDADA;Presencial
1228238;14;5756964;;18799;TÉCNICO;2014;2;3;REGULAR;57;CONSOLIDADA;Presencial
1228239;15;5756964;;18799;TÉCNICO;2014;2;3;REGULAR;57;CONSOLIDADA;Presencial
1228240;16;23014;;18799;TÉCNICO;2014;2;3;REGULAR;0;CONSOLIDADA;Presencial
1228241;17;21705;;18799;TÉCNICO;2014;2;3;REGULAR;51;CONSOLIDADA;Presencial
1228242;18;5752855;;18799;TÉCNICO;2014;2;3;REGULAR;57;CONSOLIDADA;Presencial
1228243;19;63717;;18799;TÉCNICO;2014;2;2;REGULAR;;EXCLUÍDA;Presencial
1228244;20;63717;;18799;TÉCNICO;2014;2;2;REGULAR;57;CONSOLIDADA;Presencial
1228245;21;63717;;18799;TÉCNICO;2014;2;2;REGULAR;54;CONSOLIDADA;Presencial
1228246;22;23477;;18799;TÉCNICO;2014;2;3;REGULAR;;EXCLUÍDA;Presencial
1228247;23;;104295606;18799;TÉCNICO;2014;2;3;REGULAR;60;CONSOLIDADA;Presencial
1228248;24;22886;;18799;TÉCNICO;2014;2;3;REGULAR;60;CONSOLIDADA;Presencial
1228249;25;5752878;;18799;TÉCNICO;2014;2;3;REGULAR;60;CONSOLIDADA;Presencial
1228250;1;5752878;;18716;TÉCNICO;2014;2;3;REGULAR;60;CONSOLIDADA;Presencial
1228251;2;5755552;;18716;TÉCNICO;2014;2;3;REGULAR;;EXCLUÍDA;Presencial
1228252;3;5751745;;18716;TÉCNICO;2014;2;3;REGULAR;54;CONSOLIDADA;Presencial
1228253;4;5751745;;18716;TÉCNICO;2014;2;3;REGULAR;54;CONSOLIDADA;Presencial
1228254;1;3588457;;18831;TÉCNICO;2014;2;3;REGULAR;;EXCLUÍDA;Presencial
1228255;2;5755213;;18831;TÉCNICO;2014;2;3;REGULAR;;EXCLUÍDA;Presencial
1228256;3;5754083;;18831;TÉCNICO;2014;2;3;REGULAR;57;CONSOLIDADA;Presencial
1228257;4;21706;;18831;TÉCNICO;2014;2;3;REGULAR;18;CONSOLIDADA;Presencial
1228258;5;23176;;18831;TÉCNICO;2014;2;3;REGULAR;60;CONSOLIDADA;Presencial
1228259;6;17295;;18831;TÉCNICO;2014;2;3;REGULAR;0;CONSOLIDADA;Presencial
1228260;7;17295;;18831;TÉCNICO;2014;2;3;REGULAR;;EXCLUÍDA;Presencial
1228261;8;17295;;18831;TÉCNICO;2014;2;3;REGULAR;;EXCLUÍDA;Presencial
1228325;1;5753618;;42221;GRADUAÇÃO;2014;2;40;REGULAR;70;CONSOLIDADA;Presencial
1228326;1;64329;;42224;GRADUAÇÃO;2014;2;40;REGULAR;88;CONSOLIDADA;Presencial
1228328;01A;5753618;;42227;GRADUAÇÃO;2014;2;40;REGULAR;57;CONSOLIDADA;Presencial
1228329;1;5756710;;26761;GRADUAÇÃO;2014;2;20;REGULAR;68;CONSOLIDADA;Presencial
1228330;1;18105;;25872;GRADUAÇÃO;2014;2;20;REGULAR;72;CONSOLIDADA;Presencial
1228331;2;18105;;25872;GRADUAÇÃO;2014;2;20;REGULAR;;EXCLUÍDA;Presencial
1228332;1;64329;;21419;GRADUAÇÃO;2014;2;40;REGULAR;70;CONSOLIDADA;Presencial
1228333;1;5753706;;24770;GRADUAÇÃO;2014;2;49;REGULAR;34;CONSOLIDADA;Presencial
1228334;1;5755039;;24227;GRADUAÇÃO;2014;2;15;REGULAR;68;CONSOLIDADA;Presencial
1228334;1;5756082;;24227;GRADUAÇÃO;2014;2;15;REGULAR;68;CONSOLIDADA;Presencial
1228335;1;5755477;;21402;GRADUAÇÃO;2014;2;40;REGULAR;54;CONSOLIDADA;Presencial
1228336;1;5755477;;25125;GRADUAÇÃO;2014;2;30;REGULAR;72;CONSOLIDADA;Presencial
1228337;1;24802;;21422;GRADUAÇÃO;2014;2;10;REGULAR;;EXCLUÍDA;Presencial
1228338;1;5756710;;24777;GRADUAÇÃO;2014;2;38;REGULAR;72;CONSOLIDADA;Presencial
1228339;1;19045;;2040153;GRADUAÇÃO;2014;2;46;REGULAR;38;CONSOLIDADA;Presencial
1228340;1;22926;;2040155;GRADUAÇÃO;2014;2;40;REGULAR;104;CONSOLIDADA;Presencial
1228341;1;26178;;2040159;GRADUAÇÃO;2014;2;43;REGULAR;66;CONSOLIDADA;Presencial
1228342;1;21347;;2040150;GRADUAÇÃO;2014;2;40;REGULAR;76;CONSOLIDADA;Presencial
1228343;1;2289300;;2040156;GRADUAÇÃO;2014;2;42;REGULAR;66;CONSOLIDADA;Presencial
1228344;1;20904;;2040158;GRADUAÇÃO;2014;2;20;REGULAR;36;CONSOLIDADA;Presencial
1228345;2;20904;;2040158;GRADUAÇÃO;2014;2;22;REGULAR;36;CONSOLIDADA;Presencial
1228346;1;15493;;2040350;GRADUAÇÃO;2014;2;30;REGULAR;66;CONSOLIDADA;Presencial
1228347;1;5756903;;53907;GRADUAÇÃO;2014;2;45;REGULAR;72;CONSOLIDADA;Presencial
1228348;1;5752696;;53908;GRADUAÇÃO;2014;2;45;REGULAR;78;CONSOLIDADA;Presencial
1228349;1;24811;;53909;GRADUAÇÃO;2014;2;35;REGULAR;68;CONSOLIDADA;Presencial
1228350;1;5752696;;53912;GRADUAÇÃO;2014;2;45;REGULAR;72;CONSOLIDADA;Presencial
1228351;1;5756903;;53913;GRADUAÇÃO;2014;2;45;REGULAR;78;CONSOLIDADA;Presencial
1228352;1;5756274;;53914;GRADUAÇÃO;2014;2;50;REGULAR;74;CONSOLIDADA;Presencial
1228353;1;18189;;53919;GRADUAÇÃO;2014;2;45;REGULAR;68;CONSOLIDADA;Presencial
1228354;1;5755542;;53920;GRADUAÇÃO;2014;2;50;REGULAR;76;CONSOLIDADA;Presencial
1228355;1;5756274;;55014;GRADUAÇÃO;2014;2;45;REGULAR;76;CONSOLIDADA;Presencial
1228356;1;24813;;53934;GRADUAÇÃO;2014;2;25;REGULAR;60;CONSOLIDADA;Presencial
1228357;1;18200;;53936;GRADUAÇÃO;2014;2;40;REGULAR;80;CONSOLIDADA;Presencial
1228358;1;5755542;;55013;GRADUAÇÃO;2014;2;45;REGULAR;76;CONSOLIDADA;Presencial
1228359;1;5755898;;53925;GRADUAÇÃO;2014;2;45;REGULAR;68;CONSOLIDADA;Presencial
1228360;1;18189;;53930;GRADUAÇÃO;2014;2;45;REGULAR;66;CONSOLIDADA;Presencial
1228361;1;5756274;;56264;GRADUAÇÃO;2014;2;45;REGULAR;;EXCLUÍDA;Presencial
1228362;1;5756224;;55031;GRADUAÇÃO;2014;2;60;REGULAR;228;CONSOLIDADA;Presencial
1228362;1;5755281;;55031;GRADUAÇÃO;2014;2;60;REGULAR;228;CONSOLIDADA;Presencial
1228363;2;5756968;;55031;GRADUAÇÃO;2014;2;60;REGULAR;216;CONSOLIDADA;Presencial
1228363;2;5756386;;55031;GRADUAÇÃO;2014;2;60;REGULAR;216;CONSOLIDADA;Presencial
1228364;1;5756188;;52665;GRADUAÇÃO;2014;2;60;REGULAR;78;CONSOLIDADA;Presencial
1228365;2;5756188;;52665;GRADUAÇÃO;2014;2;60;REGULAR;78;CONSOLIDADA;Presencial
1228366;3;5756213;;52665;GRADUAÇÃO;2014;2;60;REGULAR;74;CONSOLIDADA;Presencial
1228367;4;5756213;;52665;GRADUAÇÃO;2014;2;60;REGULAR;74;CONSOLIDADA;Presencial
1228368;1;20905;;2040157;GRADUAÇÃO;2014;2;31;REGULAR;74;CONSOLIDADA;Presencial
1228369;1;5756813;;52662;GRADUAÇÃO;2014;2;60;REGULAR;110;CONSOLIDADA;Presencial
1228370;1;3030594;;2040160;GRADUAÇÃO;2014;2;40;REGULAR;70;CONSOLIDADA;Presencial
1228371;1;18676;;2040162;GRADUAÇÃO;2014;2;40;REGULAR;66;CONSOLIDADA;Presencial
1228372;2;5755872;;52662;GRADUAÇÃO;2014;2;60;REGULAR;103;CONSOLIDADA;Presencial
1228373;1;24414;;2040163;GRADUAÇÃO;2014;2;15;REGULAR;40;CONSOLIDADA;Presencial
1228374;2;24414;;2040163;GRADUAÇÃO;2014;2;20;REGULAR;40;CONSOLIDADA;Presencial
1228375;1;5756208;;52656;GRADUAÇÃO;2014;2;60;REGULAR;;EXCLUÍDA;Presencial
1228375;1;5755872;;52656;GRADUAÇÃO;2014;2;60;REGULAR;;EXCLUÍDA;Presencial
1228376;1;18681;;2040302;GRADUAÇÃO;2014;2;40;REGULAR;100;CONSOLIDADA;Presencial
1228376;1;5755477;;2040302;GRADUAÇÃO;2014;2;40;REGULAR;100;CONSOLIDADA;Presencial
1228377;1;24414;;2040303;GRADUAÇÃO;2014;2;15;REGULAR;40;CONSOLIDADA;Presencial
1228378;2;24414;;2040303;GRADUAÇÃO;2014;2;15;REGULAR;40;CONSOLIDADA;Presencial
1228379;1;20904;;2040161;GRADUAÇÃO;2014;2;20;REGULAR;36;CONSOLIDADA;Presencial
1228380;2;20904;;2040161;GRADUAÇÃO;2014;2;20;REGULAR;36;CONSOLIDADA;Presencial
1228381;1;19211;;2040165;GRADUAÇÃO;2014;2;40;REGULAR;110;CONSOLIDADA;Presencial
1228382;3;5756213;;52662;GRADUAÇÃO;2014;2;60;REGULAR;114;CONSOLIDADA;Presencial
1228383;1;26178;;2040304;GRADUAÇÃO;2014;2;30;REGULAR;66;CONSOLIDADA;Presencial
1228384;1;24802;;2040166;GRADUAÇÃO;2014;2;40;REGULAR;78;CONSOLIDADA;Presencial
1228385;1;24802;;2040305;GRADUAÇÃO;2014;2;40;REGULAR;78;CONSOLIDADA;Presencial
1228386;1;24853;;52664;GRADUAÇÃO;2014;2;60;REGULAR;74;CONSOLIDADA;Presencial
1228387;1;5756189;;55020;GRADUAÇÃO;2014;2;60;REGULAR;40;CONSOLIDADA;Presencial
1228388;1;20852;;2040300;GRADUAÇÃO;2014;2;40;REGULAR;78;CONSOLIDADA;Presencial
1228389;1;23918;;2040301;GRADUAÇÃO;2014;2;40;REGULAR;66;CONSOLIDADA;Presencial
1228390;1;3030594;;2040306;GRADUAÇÃO;2014;2;40;REGULAR;66;CONSOLIDADA;Presencial
1228391;1;23918;;2040169;GRADUAÇÃO;2014;2;30;REGULAR;66;CONSOLIDADA;Presencial
1228392;1;5756189;;56269;GRADUAÇÃO;2014;2;30;REGULAR;66;CONSOLIDADA;Presencial
1228393;1;15493;;2040168;GRADUAÇÃO;2014;2;40;REGULAR;36;CONSOLIDADA;Presencial
1228394;2;5757075;;56269;GRADUAÇÃO;2014;2;30;REGULAR;78;CONSOLIDADA;Presencial
1228395;1;5756082;;2040167;GRADUAÇÃO;2014;2;40;REGULAR;74;CONSOLIDADA;Presencial
1228396;1;22721;;2040170;GRADUAÇÃO;2014;2;30;REGULAR;68;CONSOLIDADA;Presencial
1228397;2;5757075;;55020;GRADUAÇÃO;2014;2;60;REGULAR;40;CONSOLIDADA;Presencial
1228398;1;19045;;2040172;GRADUAÇÃO;2014;2;20;REGULAR;38;CONSOLIDADA;Presencial
1228399;1;5755281;;55082;GRADUAÇÃO;2014;2;60;REGULAR;40;CONSOLIDADA;Presencial
1228399;1;5757042;;55082;GRADUAÇÃO;2014;2;60;REGULAR;40;CONSOLIDADA;Presencial
1228400;1;22721;;2044452;GRADUAÇÃO;2014;2;15;REGULAR;78;CONSOLIDADA;Presencial
1228401;1;5755281;;52694;GRADUAÇÃO;2014;2;40;REGULAR;80;CONSOLIDADA;Presencial
1228402;1;5757042;;55055;GRADUAÇÃO;2014;2;40;REGULAR;76;CONSOLIDADA;Presencial
1228402;1;5755281;;55055;GRADUAÇÃO;2014;2;40;REGULAR;76;CONSOLIDADA;Presencial
1228403;1;5755939;;55021;GRADUAÇÃO;2014;2;60;REGULAR;38;CONSOLIDADA;Presencial
1228404;2;5755939;;55021;GRADUAÇÃO;2014;2;60;REGULAR;38;CONSOLIDADA;Presencial
1228405;3;5755939;;55021;GRADUAÇÃO;2014;2;60;REGULAR;36;CONSOLIDADA;Presencial
1228406;4;5755939;;55021;GRADUAÇÃO;2014;2;60;REGULAR;38;CONSOLIDADA;Presencial
1228407;1;2289300;;26773;GRADUAÇÃO;2014;2;51;REGULAR;34;CONSOLIDADA;Presencial
1228408;1;5755819;;55022;GRADUAÇÃO;2014;2;60;REGULAR;108;CONSOLIDADA;Presencial
1228409;2;25889;;55022;GRADUAÇÃO;2014;2;60;REGULAR;112;CONSOLIDADA;Presencial
1228410;3;5755388;;55022;GRADUAÇÃO;2014;2;60;REGULAR;108;CONSOLIDADA;Presencial
1228411;1;24798;;55025;GRADUAÇÃO;2014;2;60;REGULAR;108;CONSOLIDADA;Presencial
1228412;2;25889;;55025;GRADUAÇÃO;2014;2;60;REGULAR;108;CONSOLIDADA;Presencial
1228413;1;24949;;52651;GRADUAÇÃO;2014;2;60;REGULAR;66;CONSOLIDADA;Presencial
1228414;2;26073;;52651;GRADUAÇÃO;2014;2;60;REGULAR;70;CONSOLIDADA;Presencial
1228415;1;24949;;52652;GRADUAÇÃO;2014;2;30;REGULAR;34;CONSOLIDADA;Presencial
1228416;2;5755047;;52652;GRADUAÇÃO;2014;2;30;REGULAR;34;CONSOLIDADA;Presencial
1228417;3;5755047;;52652;GRADUAÇÃO;2014;2;30;REGULAR;34;CONSOLIDADA;Presencial
1228418;4;24949;;52652;GRADUAÇÃO;2014;2;30;REGULAR;34;CONSOLIDADA;Presencial
1228419;3;5756871;;52651;GRADUAÇÃO;2014;2;60;REGULAR;70;CONSOLIDADA;Presencial
1228420;4;5756802;;52651;GRADUAÇÃO;2014;2;60;REGULAR;70;CONSOLIDADA;Presencial
1228421;5;5756850;;52652;GRADUAÇÃO;2014;2;30;REGULAR;36;CONSOLIDADA;Presencial
1228422;6;5756802;;52652;GRADUAÇÃO;2014;2;30;REGULAR;36;CONSOLIDADA;Presencial
1228423;7;5756802;;52652;GRADUAÇÃO;2014;2;30;REGULAR;36;CONSOLIDADA;Presencial
1228424;8;5756850;;52652;GRADUAÇÃO;2014;2;30;REGULAR;38;CONSOLIDADA;Presencial
1228425;1;5755963;;55028;GRADUAÇÃO;2014;2;60;REGULAR;;EXCLUÍDA;Presencial
1228426;2;5755963;;55028;GRADUAÇÃO;2014;2;60;REGULAR;;EXCLUÍDA;Presencial
1228427;1;5755871;;55030;GRADUAÇÃO;2014;2;60;REGULAR;78;CONSOLIDADA;Presencial
1228428;2;5755871;;55030;GRADUAÇÃO;2014;2;60;REGULAR;74;CONSOLIDADA;Presencial
1228429;1;5755051;;55029;GRADUAÇÃO;2014;2;60;REGULAR;72;CONSOLIDADA;Presencial
1228430;2;5756806;;55029;GRADUAÇÃO;2014;2;60;REGULAR;72;CONSOLIDADA;Presencial
1228431;1;62353;;55023;GRADUAÇÃO;2014;2;60;REGULAR;66;CONSOLIDADA;Presencial
1228432;2;5755402;;55023;GRADUAÇÃO;2014;2;60;REGULAR;76;CONSOLIDADA;Presencial
1228433;1;5755108;;55024;GRADUAÇÃO;2014;2;30;REGULAR;70;CONSOLIDADA;Presencial
1228434;2;5756386;;55024;GRADUAÇÃO;2014;2;30;REGULAR;72;CONSOLIDADA;Presencial
1228435;3;5756850;;55024;GRADUAÇÃO;2014;2;30;REGULAR;70;CONSOLIDADA;Presencial
1228436;4;5756816;;55024;GRADUAÇÃO;2014;2;30;REGULAR;76;CONSOLIDADA;Presencial
1228437;1;5756412;;55026;GRADUAÇÃO;2014;2;60;REGULAR;74;CONSOLIDADA;Presencial
1228438;2;5755388;;55026;GRADUAÇÃO;2014;2;60;REGULAR;74;CONSOLIDADA;Presencial
1228439;1;5755108;;55027;GRADUAÇÃO;2014;2;30;REGULAR;72;CONSOLIDADA;Presencial
1228440;2;5755402;;55027;GRADUAÇÃO;2014;2;30;REGULAR;72;CONSOLIDADA;Presencial
1228441;3;5754613;;55027;GRADUAÇÃO;2014;2;30;REGULAR;70;CONSOLIDADA;Presencial
1228443;1;5754613;;52684;GRADUAÇÃO;2014;2;50;REGULAR;72;CONSOLIDADA;Presencial
1228446;1;5752213;;54275;GRADUAÇÃO;2014;2;55;REGULAR;78;CONSOLIDADA;Presencial
1228446;1;5755545;;54275;GRADUAÇÃO;2014;2;55;REGULAR;78;CONSOLIDADA;Presencial
1228446;1;5755282;;54275;GRADUAÇÃO;2014;2;55;REGULAR;78;CONSOLIDADA;Presencial
1228446;1;22907;;54275;GRADUAÇÃO;2014;2;55;REGULAR;78;CONSOLIDADA;Presencial
1228446;1;5754345;;54275;GRADUAÇÃO;2014;2;55;REGULAR;78;CONSOLIDADA;Presencial
1228446;1;5754335;;54275;GRADUAÇÃO;2014;2;55;REGULAR;78;CONSOLIDADA;Presencial
1228446;1;5751840;;54275;GRADUAÇÃO;2014;2;55;REGULAR;78;CONSOLIDADA;Presencial
1228446;1;22869;;54275;GRADUAÇÃO;2014;2;55;REGULAR;78;CONSOLIDADA;Presencial
1228446;1;2300648;;54275;GRADUAÇÃO;2014;2;55;REGULAR;78;CONSOLIDADA;Presencial
1228446;1;23189;;54275;GRADUAÇÃO;2014;2;55;REGULAR;78;CONSOLIDADA;Presencial
1228446;1;37281;;54275;GRADUAÇÃO;2014;2;55;REGULAR;78;CONSOLIDADA;Presencial
1228447;1;23189;;54276;GRADUAÇÃO;2014;2;7;REGULAR;120;CONSOLIDADA;Presencial
1228447;1;2300648;;54276;GRADUAÇÃO;2014;2;7;REGULAR;120;CONSOLIDADA;Presencial
1228447;1;5752213;;54276;GRADUAÇÃO;2014;2;7;REGULAR;120;CONSOLIDADA;Presencial
1228447;1;37281;;54276;GRADUAÇÃO;2014;2;7;REGULAR;120;CONSOLIDADA;Presencial
1228447;1;22907;;54276;GRADUAÇÃO;2014;2;7;REGULAR;120;CONSOLIDADA;Presencial
1228447;1;22869;;54276;GRADUAÇÃO;2014;2;7;REGULAR;120;CONSOLIDADA;Presencial
1228447;1;5754345;;54276;GRADUAÇÃO;2014;2;7;REGULAR;120;CONSOLIDADA;Presencial
1228447;1;5755282;;54276;GRADUAÇÃO;2014;2;7;REGULAR;120;CONSOLIDADA;Presencial
1228447;1;5754335;;54276;GRADUAÇÃO;2014;2;7;REGULAR;120;CONSOLIDADA;Presencial
1228448;2;22907;;54276;GRADUAÇÃO;2014;2;6;REGULAR;120;CONSOLIDADA;Presencial
1228448;2;2300648;;54276;GRADUAÇÃO;2014;2;6;REGULAR;120;CONSOLIDADA;Presencial
1228448;2;5754335;;54276;GRADUAÇÃO;2014;2;6;REGULAR;120;CONSOLIDADA;Presencial
1228448;2;37281;;54276;GRADUAÇÃO;2014;2;6;REGULAR;120;CONSOLIDADA;Presencial
