id_turma;codigo_turma;id_docente_interno;id_docente_externo;id_componente_curricular;nivel_ensino;ano;periodo;capacidade_aluno;tipo;qtd_aulas_lancadas;situacao_turma;modalidade_participantes
1217283;04A;5756367;;20984;GRADUAÇÃO;2014;1;20;REGULAR;104;CONSOLIDADA;Presencial
1217283;04A;26416;;20984;GRADUAÇÃO;2014;1;20;REGULAR;104;CONSOLIDADA;Presencial
1217283;04A;5752003;;20984;GRADUAÇÃO;2014;1;20;REGULAR;104;CONSOLIDADA;Presencial
1217285;01A;23852;;21810;GRADUAÇÃO;2014;1;18;REGULAR;104;CONSOLIDADA;Presencial
1217285;01A;18787;;21810;GRADUAÇÃO;2014;1;18;REGULAR;104;CONSOLIDADA;Presencial
1217285;01A;25091;;21810;GRADUAÇÃO;2014;1;18;REGULAR;104;CONSOLIDADA;Presencial
1217285;01A;5755763;;21810;GRADUAÇÃO;2014;1;18;REGULAR;104;CONSOLIDADA;Presencial
1217287;02A;5755763;;21810;GRADUAÇÃO;2014;1;14;REGULAR;100;CONSOLIDADA;Presencial
1217287;02A;23852;;21810;GRADUAÇÃO;2014;1;14;REGULAR;100;CONSOLIDADA;Presencial
1217287;02A;25091;;21810;GRADUAÇÃO;2014;1;14;REGULAR;100;CONSOLIDADA;Presencial
1217287;02A;18787;;21810;GRADUAÇÃO;2014;1;14;REGULAR;100;CONSOLIDADA;Presencial
1217289;03A;18787;;21810;GRADUAÇÃO;2014;1;12;REGULAR;100;CONSOLIDADA;Presencial
1217289;03A;5755763;;21810;GRADUAÇÃO;2014;1;12;REGULAR;100;CONSOLIDADA;Presencial
1217289;03A;23852;;21810;GRADUAÇÃO;2014;1;12;REGULAR;100;CONSOLIDADA;Presencial
1217289;03A;25091;;21810;GRADUAÇÃO;2014;1;12;REGULAR;100;CONSOLIDADA;Presencial
1217291;04A;5755763;;21810;GRADUAÇÃO;2014;1;12;REGULAR;104;CONSOLIDADA;Presencial
1217291;04A;25091;;21810;GRADUAÇÃO;2014;1;12;REGULAR;104;CONSOLIDADA;Presencial
1217291;04A;18787;;21810;GRADUAÇÃO;2014;1;12;REGULAR;104;CONSOLIDADA;Presencial
1217291;04A;23852;;21810;GRADUAÇÃO;2014;1;12;REGULAR;104;CONSOLIDADA;Presencial
1217293;05A;5755763;;21810;GRADUAÇÃO;2014;1;12;REGULAR;102;CONSOLIDADA;Presencial
1217293;05A;23852;;21810;GRADUAÇÃO;2014;1;12;REGULAR;102;CONSOLIDADA;Presencial
1217293;05A;18787;;21810;GRADUAÇÃO;2014;1;12;REGULAR;102;CONSOLIDADA;Presencial
1217293;05A;25091;;21810;GRADUAÇÃO;2014;1;12;REGULAR;102;CONSOLIDADA;Presencial
1217295;09A;18787;;21810;GRADUAÇÃO;2014;1;2;REGULAR;102;CONSOLIDADA;Presencial
1217297;01A;23147;;21808;GRADUAÇÃO;2014;1;15;REGULAR;99;CONSOLIDADA;Presencial
1217297;01A;22887;;21808;GRADUAÇÃO;2014;1;15;REGULAR;99;CONSOLIDADA;Presencial
1217299;02A;22887;;21808;GRADUAÇÃO;2014;1;15;REGULAR;102;CONSOLIDADA;Presencial
1217299;02A;23147;;21808;GRADUAÇÃO;2014;1;15;REGULAR;102;CONSOLIDADA;Presencial
1217301;03A;22887;;21808;GRADUAÇÃO;2014;1;18;REGULAR;102;CONSOLIDADA;Presencial
1217301;03A;23147;;21808;GRADUAÇÃO;2014;1;18;REGULAR;102;CONSOLIDADA;Presencial
1217302;1;23131;;2049855;GRADUAÇÃO;2014;1;11;REGULAR;68;CONSOLIDADA;Presencial
1217302;1;5755763;;2049855;GRADUAÇÃO;2014;1;11;REGULAR;68;CONSOLIDADA;Presencial
1217302;1;5755748;;2049855;GRADUAÇÃO;2014;1;11;REGULAR;68;CONSOLIDADA;Presencial
1217302;1;5756367;;2049855;GRADUAÇÃO;2014;1;11;REGULAR;68;CONSOLIDADA;Presencial
1217302;1;5754899;;2049855;GRADUAÇÃO;2014;1;11;REGULAR;68;CONSOLIDADA;Presencial
1217303;2;23131;;2049855;GRADUAÇÃO;2014;1;11;REGULAR;68;CONSOLIDADA;Presencial
1217303;2;5754899;;2049855;GRADUAÇÃO;2014;1;11;REGULAR;68;CONSOLIDADA;Presencial
1217303;2;5755748;;2049855;GRADUAÇÃO;2014;1;11;REGULAR;68;CONSOLIDADA;Presencial
1217303;2;5755763;;2049855;GRADUAÇÃO;2014;1;11;REGULAR;68;CONSOLIDADA;Presencial
1217303;2;5756367;;2049855;GRADUAÇÃO;2014;1;11;REGULAR;68;CONSOLIDADA;Presencial
1217304;3;5755763;;2049855;GRADUAÇÃO;2014;1;11;REGULAR;68;CONSOLIDADA;Presencial
1217304;3;5755748;;2049855;GRADUAÇÃO;2014;1;11;REGULAR;68;CONSOLIDADA;Presencial
1217304;3;23131;;2049855;GRADUAÇÃO;2014;1;11;REGULAR;68;CONSOLIDADA;Presencial
1217304;3;5756367;;2049855;GRADUAÇÃO;2014;1;11;REGULAR;68;CONSOLIDADA;Presencial
1217304;3;5754899;;2049855;GRADUAÇÃO;2014;1;11;REGULAR;68;CONSOLIDADA;Presencial
1217305;4;5756367;;2049855;GRADUAÇÃO;2014;1;11;REGULAR;68;CONSOLIDADA;Presencial
1217305;4;5755763;;2049855;GRADUAÇÃO;2014;1;11;REGULAR;68;CONSOLIDADA;Presencial
1217305;4;5754899;;2049855;GRADUAÇÃO;2014;1;11;REGULAR;68;CONSOLIDADA;Presencial
1217305;4;5755748;;2049855;GRADUAÇÃO;2014;1;11;REGULAR;68;CONSOLIDADA;Presencial
1217305;4;23131;;2049855;GRADUAÇÃO;2014;1;11;REGULAR;68;CONSOLIDADA;Presencial
1217306;5;23131;;2049855;GRADUAÇÃO;2014;1;9;REGULAR;72;CONSOLIDADA;Presencial
1217306;5;5755763;;2049855;GRADUAÇÃO;2014;1;9;REGULAR;72;CONSOLIDADA;Presencial
1217306;5;5755748;;2049855;GRADUAÇÃO;2014;1;9;REGULAR;72;CONSOLIDADA;Presencial
1217306;5;5754899;;2049855;GRADUAÇÃO;2014;1;9;REGULAR;72;CONSOLIDADA;Presencial
1217306;5;5756367;;2049855;GRADUAÇÃO;2014;1;9;REGULAR;72;CONSOLIDADA;Presencial
1217307;6;23131;;2049855;GRADUAÇÃO;2014;1;9;REGULAR;68;CONSOLIDADA;Presencial
1217307;6;5755748;;2049855;GRADUAÇÃO;2014;1;9;REGULAR;68;CONSOLIDADA;Presencial
1217307;6;5755763;;2049855;GRADUAÇÃO;2014;1;9;REGULAR;68;CONSOLIDADA;Presencial
1217307;6;5754899;;2049855;GRADUAÇÃO;2014;1;9;REGULAR;68;CONSOLIDADA;Presencial
1217307;6;5756367;;2049855;GRADUAÇÃO;2014;1;9;REGULAR;68;CONSOLIDADA;Presencial
1217308;7;5755748;;2049855;GRADUAÇÃO;2014;1;8;REGULAR;68;CONSOLIDADA;Presencial
1217308;7;5756367;;2049855;GRADUAÇÃO;2014;1;8;REGULAR;68;CONSOLIDADA;Presencial
1217308;7;5755763;;2049855;GRADUAÇÃO;2014;1;8;REGULAR;68;CONSOLIDADA;Presencial
1217308;7;23131;;2049855;GRADUAÇÃO;2014;1;8;REGULAR;68;CONSOLIDADA;Presencial
1217308;7;5754899;;2049855;GRADUAÇÃO;2014;1;8;REGULAR;68;CONSOLIDADA;Presencial
1217309;8;5755763;;2049855;GRADUAÇÃO;2014;1;8;REGULAR;68;CONSOLIDADA;Presencial
1217309;8;5754899;;2049855;GRADUAÇÃO;2014;1;8;REGULAR;68;CONSOLIDADA;Presencial
1217309;8;23131;;2049855;GRADUAÇÃO;2014;1;8;REGULAR;68;CONSOLIDADA;Presencial
1217309;8;5755748;;2049855;GRADUAÇÃO;2014;1;8;REGULAR;68;CONSOLIDADA;Presencial
1217311;04A;23147;;21808;GRADUAÇÃO;2014;1;14;REGULAR;105;CONSOLIDADA;Presencial
1217311;04A;22887;;21808;GRADUAÇÃO;2014;1;14;REGULAR;105;CONSOLIDADA;Presencial
1217312;1;5755748;;20045;GRADUAÇÃO;2014;1;10;REGULAR;68;CONSOLIDADA;Presencial
1217314;01A;54348;;2048750;GRADUAÇÃO;2014;1;14;REGULAR;134;CONSOLIDADA;Presencial
1217314;01A;5753059;;2048750;GRADUAÇÃO;2014;1;14;REGULAR;134;CONSOLIDADA;Presencial
1217314;01A;23839;;2048750;GRADUAÇÃO;2014;1;14;REGULAR;134;CONSOLIDADA;Presencial
1217316;02A;23839;;2048750;GRADUAÇÃO;2014;1;13;REGULAR;134;CONSOLIDADA;Presencial
1217316;02A;54348;;2048750;GRADUAÇÃO;2014;1;13;REGULAR;134;CONSOLIDADA;Presencial
1217316;02A;5753059;;2048750;GRADUAÇÃO;2014;1;13;REGULAR;134;CONSOLIDADA;Presencial
1217318;03A;5753059;;2048750;GRADUAÇÃO;2014;1;20;REGULAR;138;CONSOLIDADA;Presencial
1217318;03A;23839;;2048750;GRADUAÇÃO;2014;1;20;REGULAR;138;CONSOLIDADA;Presencial
1217318;03A;54348;;2048750;GRADUAÇÃO;2014;1;20;REGULAR;138;CONSOLIDADA;Presencial
1217320;04A;23839;;2048750;GRADUAÇÃO;2014;1;20;REGULAR;138;CONSOLIDADA;Presencial
1217320;04A;5753059;;2048750;GRADUAÇÃO;2014;1;20;REGULAR;138;CONSOLIDADA;Presencial
1217320;04A;54348;;2048750;GRADUAÇÃO;2014;1;20;REGULAR;138;CONSOLIDADA;Presencial
1217322;01A;5752472;;2048800;GRADUAÇÃO;2014;1;17;REGULAR;68;CONSOLIDADA;Presencial
1217322;01A;5754899;;2048800;GRADUAÇÃO;2014;1;17;REGULAR;68;CONSOLIDADA;Presencial
1217324;02A;5752472;;2048800;GRADUAÇÃO;2014;1;13;REGULAR;66;CONSOLIDADA;Presencial
1217324;02A;5754899;;2048800;GRADUAÇÃO;2014;1;13;REGULAR;66;CONSOLIDADA;Presencial
1217326;03A;5752472;;2048800;GRADUAÇÃO;2014;1;14;REGULAR;68;CONSOLIDADA;Presencial
1217326;03A;5754899;;2048800;GRADUAÇÃO;2014;1;14;REGULAR;68;CONSOLIDADA;Presencial
1217328;04A;5754899;;2048800;GRADUAÇÃO;2014;1;15;REGULAR;68;CONSOLIDADA;Presencial
1217328;04A;5752472;;2048800;GRADUAÇÃO;2014;1;15;REGULAR;68;CONSOLIDADA;Presencial
1217330;05A;5754899;;2048800;GRADUAÇÃO;2014;1;15;REGULAR;68;CONSOLIDADA;Presencial
1217330;05A;5752472;;2048800;GRADUAÇÃO;2014;1;15;REGULAR;68;CONSOLIDADA;Presencial
1217332;01A;22887;;2048751;GRADUAÇÃO;2014;1;17;REGULAR;140;CONSOLIDADA;Presencial
1217332;01A;26522;;2048751;GRADUAÇÃO;2014;1;17;REGULAR;140;CONSOLIDADA;Presencial
1217332;01A;5752698;;2048751;GRADUAÇÃO;2014;1;17;REGULAR;140;CONSOLIDADA;Presencial
1217332;01A;5753585;;2048751;GRADUAÇÃO;2014;1;17;REGULAR;140;CONSOLIDADA;Presencial
1217332;01A;5755763;;2048751;GRADUAÇÃO;2014;1;17;REGULAR;140;CONSOLIDADA;Presencial
1217332;01A;21848;;2048751;GRADUAÇÃO;2014;1;17;REGULAR;140;CONSOLIDADA;Presencial
1217332;01A;23852;;2048751;GRADUAÇÃO;2014;1;17;REGULAR;140;CONSOLIDADA;Presencial
1217332;01A;18787;;2048751;GRADUAÇÃO;2014;1;17;REGULAR;140;CONSOLIDADA;Presencial
1217332;01A;25091;;2048751;GRADUAÇÃO;2014;1;17;REGULAR;140;CONSOLIDADA;Presencial
1217334;02A;18787;;2048751;GRADUAÇÃO;2014;1;14;REGULAR;140;CONSOLIDADA;Presencial
1217334;02A;5755763;;2048751;GRADUAÇÃO;2014;1;14;REGULAR;140;CONSOLIDADA;Presencial
1217334;02A;23852;;2048751;GRADUAÇÃO;2014;1;14;REGULAR;140;CONSOLIDADA;Presencial
1217334;02A;5753585;;2048751;GRADUAÇÃO;2014;1;14;REGULAR;140;CONSOLIDADA;Presencial
1217334;02A;5752698;;2048751;GRADUAÇÃO;2014;1;14;REGULAR;140;CONSOLIDADA;Presencial
1217334;02A;22887;;2048751;GRADUAÇÃO;2014;1;14;REGULAR;140;CONSOLIDADA;Presencial
1217334;02A;25091;;2048751;GRADUAÇÃO;2014;1;14;REGULAR;140;CONSOLIDADA;Presencial
1217336;05A;22887;;2048751;GRADUAÇÃO;2014;1;12;REGULAR;141;CONSOLIDADA;Presencial
1217336;05A;5755763;;2048751;GRADUAÇÃO;2014;1;12;REGULAR;141;CONSOLIDADA;Presencial
1217336;05A;25091;;2048751;GRADUAÇÃO;2014;1;12;REGULAR;141;CONSOLIDADA;Presencial
1217336;05A;18787;;2048751;GRADUAÇÃO;2014;1;12;REGULAR;141;CONSOLIDADA;Presencial
1217336;05A;5753585;;2048751;GRADUAÇÃO;2014;1;12;REGULAR;141;CONSOLIDADA;Presencial
1217336;05A;5752698;;2048751;GRADUAÇÃO;2014;1;12;REGULAR;141;CONSOLIDADA;Presencial
1217336;05A;23852;;2048751;GRADUAÇÃO;2014;1;12;REGULAR;141;CONSOLIDADA;Presencial
1217338;04A;23852;;2048751;GRADUAÇÃO;2014;1;23;REGULAR;141;CONSOLIDADA;Presencial
