id_turma;codigo_turma;id_docente_interno;id_docente_externo;id_componente_curricular;nivel_ensino;ano;periodo;capacidade_aluno;tipo;qtd_aulas_lancadas;situacao_turma;modalidade_participantes
57573245;1;23477;;18716;TÉCNICO;2016;1;3;REGULAR;57;CONSOLIDADA;Presencial
57573246;2;23014;;18716;TÉCNICO;2016;1;3;REGULAR;57;CONSOLIDADA;Presencial
57573248;4;22889;;18716;TÉCNICO;2016;1;3;REGULAR;57;CONSOLIDADA;Presencial
57573249;5;5752855;;18716;TÉCNICO;2016;1;3;REGULAR;54;CONSOLIDADA;Presencial
57573250;6;24200;;18716;TÉCNICO;2016;1;3;REGULAR;54;CONSOLIDADA;Presencial
57573251;7;3588457;;18716;TÉCNICO;2016;1;3;REGULAR;;EXCLUÍDA;Presencial
57573252;8;21708;;18716;TÉCNICO;2016;1;3;REGULAR;45;CONSOLIDADA;Presencial
57573253;9;21708;;18716;TÉCNICO;2016;1;3;REGULAR;;EXCLUÍDA;Presencial
57573254;10;5752936;;18716;TÉCNICO;2016;1;3;REGULAR;48;CONSOLIDADA;Presencial
57573255;11;22886;;18716;TÉCNICO;2016;1;3;REGULAR;51;CONSOLIDADA;Presencial
57573256;12;63717;;18716;TÉCNICO;2016;1;2;REGULAR;51;CONSOLIDADA;Presencial
57573257;13;63717;;18716;TÉCNICO;2016;1;2;REGULAR;57;CONSOLIDADA;Presencial
57573258;14;5751745;;18716;TÉCNICO;2016;1;3;REGULAR;54;CONSOLIDADA;Presencial
57573259;15;5757134;;18716;TÉCNICO;2016;1;3;REGULAR;57;CONSOLIDADA;Presencial
57573260;16;24189;;18716;TÉCNICO;2016;1;3;REGULAR;54;CONSOLIDADA;Presencial
57573261;17;24189;;18716;TÉCNICO;2016;1;3;REGULAR;57;CONSOLIDADA;Presencial
57573262;18;5757246;;18716;TÉCNICO;2016;1;3;REGULAR;;EXCLUÍDA;Presencial
57573263;19;5758240;;18716;TÉCNICO;2016;1;3;REGULAR;57;CONSOLIDADA;Presencial
57573264;20;5758240;;18716;TÉCNICO;2016;1;3;REGULAR;57;CONSOLIDADA;Presencial
57573265;21;3031587;;18716;TÉCNICO;2016;1;3;REGULAR;54;CONSOLIDADA;Presencial
57573266;22;22876;;18716;TÉCNICO;2016;1;3;REGULAR;51;CONSOLIDADA;Presencial
57573267;23;5752202;;18716;TÉCNICO;2016;1;3;REGULAR;54;CONSOLIDADA;Presencial
57573268;24;5752202;;18716;TÉCNICO;2016;1;3;REGULAR;45;CONSOLIDADA;Presencial
57573269;25;5751599;;18716;TÉCNICO;2016;1;3;REGULAR;39;CONSOLIDADA;Presencial
57573270;26;5757639;;18716;TÉCNICO;2016;1;3;REGULAR;;EXCLUÍDA;Presencial
57573271;27;5751559;;18716;TÉCNICO;2016;1;3;REGULAR;;EXCLUÍDA;Presencial
57573272;28;5754083;;18716;TÉCNICO;2016;1;3;REGULAR;57;CONSOLIDADA;Presencial
57573273;29;5757838;;18716;TÉCNICO;2016;1;3;REGULAR;57;CONSOLIDADA;Presencial
57573274;30;5753085;;18716;TÉCNICO;2016;1;3;REGULAR;45;CONSOLIDADA;Presencial
57573275;31;3588457;;18716;TÉCNICO;2016;1;3;REGULAR;57;CONSOLIDADA;Presencial
57573276;32;5756964;;18716;TÉCNICO;2016;1;2;REGULAR;;EXCLUÍDA;Presencial
57573277;33;19101;;18716;TÉCNICO;2016;1;3;REGULAR;0;CONSOLIDADA;Presencial
57573278;1;5756964;;18831;TÉCNICO;2016;1;3;REGULAR;;EXCLUÍDA;Presencial
57573279;2;3588457;;18831;TÉCNICO;2016;1;3;REGULAR;57;CONSOLIDADA;Presencial
57573280;1;21709;;18722;TÉCNICO;2016;1;3;REGULAR;;EXCLUÍDA;Presencial
57573281;2;21709;;18722;TÉCNICO;2016;1;20;REGULAR;34;CONSOLIDADA;Presencial
57573282;1;5757838;;18724;TÉCNICO;2016;1;30;REGULAR;26;CONSOLIDADA;Presencial
57573283;1;23594;;18825;TÉCNICO;2016;1;8;REGULAR;30;CONSOLIDADA;Presencial
57573284;2;23594;;18825;TÉCNICO;2016;1;8;REGULAR;32;CONSOLIDADA;Presencial
57573285;1;5757631;;18712;TÉCNICO;2016;1;10;REGULAR;78;CONSOLIDADA;Presencial
57573286;1;5757631;;18766;TÉCNICO;2016;1;10;REGULAR;;EXCLUÍDA;Presencial
57573287;2;15520;;18766;TÉCNICO;2016;1;10;REGULAR;57;CONSOLIDADA;Presencial
57573288;1;22880;;18820;TÉCNICO;2016;1;7;REGULAR;85;CONSOLIDADA;Presencial
57573289;1;5751599;;2055643;TÉCNICO;2016;1;7;REGULAR;70;CONSOLIDADA;Presencial
57573290;1;22880;;2055503;TÉCNICO;2016;1;6;REGULAR;68;CONSOLIDADA;Presencial
57573291;1;22880;;18822;TÉCNICO;2016;1;7;REGULAR;30;CONSOLIDADA;Presencial
57573292;1;22880;;43327;TÉCNICO;2016;1;7;REGULAR;34;CONSOLIDADA;Presencial
57573293;1;21705;;18832;TÉCNICO;2016;1;15;REGULAR;48;CONSOLIDADA;Presencial
57573294;2;5754083;;18832;TÉCNICO;2016;1;12;REGULAR;57;CONSOLIDADA;Presencial
57573295;3;24233;;18832;TÉCNICO;2016;1;15;REGULAR;;EXCLUÍDA;Presencial
57573296;4;15520;;18832;TÉCNICO;2016;1;10;REGULAR;0;CONSOLIDADA;Presencial
57573297;5;5757631;;18832;TÉCNICO;2016;1;15;REGULAR;48;CONSOLIDADA;Presencial
57573298;6;5756964;;18832;TÉCNICO;2016;1;9;REGULAR;54;CONSOLIDADA;Presencial
57573299;7;24200;;18832;TÉCNICO;2016;1;20;REGULAR;48;CONSOLIDADA;Presencial
57573300;8;5751559;;18832;TÉCNICO;2016;1;22;REGULAR;51;CONSOLIDADA;Presencial
57573301;9;5752936;;18832;TÉCNICO;2016;1;10;REGULAR;48;CONSOLIDADA;Presencial
57573302;10;23176;;18832;TÉCNICO;2016;1;10;REGULAR;51;CONSOLIDADA;Presencial
57573304;1;5752179;;18721;TÉCNICO;2016;1;20;REGULAR;28;CONSOLIDADA;Presencial
57573306;1;35466;;932151;TÉCNICO;2016;1;15;REGULAR;22;CONSOLIDADA;Presencial
57573311;1;5757767;;932150;TÉCNICO;2016;1;15;REGULAR;30;CONSOLIDADA;Presencial
57573313;1;5754083;;48500;TÉCNICO;2016;1;15;REGULAR;36;CONSOLIDADA;Presencial
57573318;1;5751599;;18808;TÉCNICO;2016;1;31;REGULAR;36;CONSOLIDADA;Presencial
57573319;2;35466;;18651;TÉCNICO;2016;1;3;REGULAR;3;CONSOLIDADA;Presencial
57573320;3;23400;;18651;TÉCNICO;2016;1;3;REGULAR;0;CONSOLIDADA;Presencial
57573321;4;22886;;18651;TÉCNICO;2016;1;4;REGULAR;51;CONSOLIDADA;Presencial
57573322;1;5752878;;18715;TÉCNICO;2016;1;3;REGULAR;57;CONSOLIDADA;Presencial
57573323;2;5758240;;18715;TÉCNICO;2016;1;3;REGULAR;57;CONSOLIDADA;Presencial
57573324;3;5758240;;18715;TÉCNICO;2016;1;3;REGULAR;48;CONSOLIDADA;Presencial
57573325;4;5758240;;18715;TÉCNICO;2016;1;3;REGULAR;57;CONSOLIDADA;Presencial
57573326;5;23477;;18715;TÉCNICO;2016;1;3;REGULAR;57;CONSOLIDADA;Presencial
57573327;6;63717;;18715;TÉCNICO;2016;1;2;REGULAR;57;CONSOLIDADA;Presencial
57573328;7;63717;;18715;TÉCNICO;2016;1;2;REGULAR;57;CONSOLIDADA;Presencial
57573329;8;63717;;18715;TÉCNICO;2016;1;2;REGULAR;51;CONSOLIDADA;Presencial
57573330;9;21708;;18715;TÉCNICO;2016;1;3;REGULAR;45;CONSOLIDADA;Presencial
57573331;10;21708;;18715;TÉCNICO;2016;1;3;REGULAR;;EXCLUÍDA;Presencial
57573332;11;24189;;18715;TÉCNICO;2016;1;3;REGULAR;54;CONSOLIDADA;Presencial
57573333;12;24189;;18715;TÉCNICO;2016;1;3;REGULAR;;EXCLUÍDA;Presencial
57573338;1;5757631;;18710;TÉCNICO;2016;1;3;REGULAR;54;CONSOLIDADA;Presencial
57573340;13;5751599;;18715;TÉCNICO;2016;1;3;REGULAR;39;CONSOLIDADA;Presencial
57573341;14;5756964;;18715;TÉCNICO;2016;1;3;REGULAR;54;CONSOLIDADA;Presencial
57573342;15;22889;;18715;TÉCNICO;2016;1;3;REGULAR;57;CONSOLIDADA;Presencial
57573343;16;23014;;18715;TÉCNICO;2016;1;3;REGULAR;57;CONSOLIDADA;Presencial
57573344;17;22886;;18715;TÉCNICO;2016;1;3;REGULAR;51;CONSOLIDADA;Presencial
57573345;18;5752936;;18715;TÉCNICO;2016;1;3;REGULAR;48;CONSOLIDADA;Presencial
57573346;19;5754083;;18715;TÉCNICO;2016;1;3;REGULAR;54;CONSOLIDADA;Presencial
57573347;20;5754083;;18715;TÉCNICO;2016;1;3;REGULAR;57;CONSOLIDADA;Presencial
57573348;21;24200;;18715;TÉCNICO;2016;1;3;REGULAR;48;CONSOLIDADA;Presencial
57573349;22;23176;;18715;TÉCNICO;2016;1;3;REGULAR;57;CONSOLIDADA;Presencial
57573350;23;5757134;;18715;TÉCNICO;2016;1;3;REGULAR;57;CONSOLIDADA;Presencial
57573351;24;5757838;;18715;TÉCNICO;2016;1;3;REGULAR;57;CONSOLIDADA;Presencial
57573352;25;5757838;;18715;TÉCNICO;2016;1;3;REGULAR;57;CONSOLIDADA;Presencial
57573353;26;5752924;;18715;TÉCNICO;2016;1;2;REGULAR;57;CONSOLIDADA;Presencial
57573354;27;20909;;18715;TÉCNICO;2016;1;3;REGULAR;48;CONSOLIDADA;Presencial
57573355;28;21705;;18715;TÉCNICO;2016;1;3;REGULAR;54;CONSOLIDADA;Presencial
57573356;29;5752855;;18715;TÉCNICO;2016;1;3;REGULAR;;EXCLUÍDA;Presencial
57573357;30;22876;;18715;TÉCNICO;2016;1;2;REGULAR;57;CONSOLIDADA;Presencial
57573358;31;3031587;;18715;TÉCNICO;2016;1;2;REGULAR;51;CONSOLIDADA;Presencial
57573359;32;5757980;;18715;TÉCNICO;2016;1;3;REGULAR;57;CONSOLIDADA;Presencial
57573391;33;22876;;18715;TÉCNICO;2016;1;2;REGULAR;57;CONSOLIDADA;Presencial
57573392;34;3031587;;18715;TÉCNICO;2016;1;2;REGULAR;54;CONSOLIDADA;Presencial
57573396;35;5758038;;18715;TÉCNICO;2016;1;3;REGULAR;0;CONSOLIDADA;Presencial
57573398;36;20909;;18715;TÉCNICO;2016;1;3;REGULAR;54;CONSOLIDADA;Presencial
57573410;1;;115382706;59083;TÉCNICO;2016;1;71;REGULAR;40;CONSOLIDADA;Presencial
57573411;2;;115383001;59083;TÉCNICO;2016;1;50;REGULAR;40;CONSOLIDADA;Presencial
57573412;1;;109303164;2033952;TÉCNICO;2016;1;6;REGULAR;42;CONSOLIDADA;Presencial
57573413;2;;117572427;2033952;TÉCNICO;2016;1;6;REGULAR;39;CONSOLIDADA;Presencial
57573414;3;;109303336;2033952;TÉCNICO;2016;1;12;REGULAR;42;CONSOLIDADA;Presencial
57573415;4;;109302674;2033952;TÉCNICO;2016;1;12;REGULAR;39;CONSOLIDADA;Presencial
57573416;5;;109303488;2033952;TÉCNICO;2016;1;14;REGULAR;0;CONSOLIDADA;Presencial
57573417;6;;109305515;2033952;TÉCNICO;2016;1;17;REGULAR;42;CONSOLIDADA;Presencial
57573418;7;;109303858;2033952;TÉCNICO;2016;1;3;REGULAR;0;CONSOLIDADA;Presencial
57573419;1;;109303164;51064;TÉCNICO;2016;1;6;REGULAR;42;CONSOLIDADA;Presencial
57573420;2;;117572427;51064;TÉCNICO;2016;1;6;REGULAR;39;CONSOLIDADA;Presencial
57573421;3;;109303336;51064;TÉCNICO;2016;1;12;REGULAR;42;CONSOLIDADA;Presencial
57573422;4;;109302674;51064;TÉCNICO;2016;1;12;REGULAR;42;CONSOLIDADA;Presencial
57573423;5;;109303488;51064;TÉCNICO;2016;1;14;REGULAR;0;CONSOLIDADA;Presencial
57573424;6;;109305515;51064;TÉCNICO;2016;1;17;REGULAR;42;CONSOLIDADA;Presencial
57573425;7;;109303858;51064;TÉCNICO;2016;1;3;REGULAR;0;CONSOLIDADA;Presencial
57573426;1;;115383082;55577;TÉCNICO;2016;1;40;REGULAR;78;CONSOLIDADA;Presencial
57573427;2;;115383082;55577;TÉCNICO;2016;1;40;REGULAR;78;CONSOLIDADA;Presencial
57573428;3;;117868037;55577;TÉCNICO;2016;1;29;REGULAR;84;CONSOLIDADA;Presencial
57573429;4;;117868037;55577;TÉCNICO;2016;1;30;REGULAR;84;CONSOLIDADA;Presencial
57573431;8;;109302662;2033952;TÉCNICO;2016;1;11;REGULAR;42;CONSOLIDADA;Presencial
57573432;9;;109303354;2033952;TÉCNICO;2016;1;3;REGULAR;6;CONSOLIDADA;Presencial
57573433;10;;109303319;2033952;TÉCNICO;2016;1;15;REGULAR;42;CONSOLIDADA;Presencial
57573434;11;;109303968;2033952;TÉCNICO;2016;1;5;REGULAR;42;CONSOLIDADA;Presencial
57573435;12;;109303144;2033952;TÉCNICO;2016;1;9;REGULAR;42;CONSOLIDADA;Presencial
57573436;13;;109303125;2033952;TÉCNICO;2016;1;2;REGULAR;39;CONSOLIDADA;Presencial
57573437;14;;109303535;2033952;TÉCNICO;2016;1;3;REGULAR;42;CONSOLIDADA;Presencial
57573438;8;;109302662;51064;TÉCNICO;2016;1;11;REGULAR;30;CONSOLIDADA;Presencial
57573439;9;;109303354;51064;TÉCNICO;2016;1;3;REGULAR;6;CONSOLIDADA;Presencial
57573440;10;;109303319;51064;TÉCNICO;2016;1;15;REGULAR;42;CONSOLIDADA;Presencial
57573441;11;;109303535;51064;TÉCNICO;2016;1;3;REGULAR;42;CONSOLIDADA;Presencial
57573442;12;;109303144;51064;TÉCNICO;2016;1;9;REGULAR;42;CONSOLIDADA;Presencial
57573443;13;;109303125;51064;TÉCNICO;2016;1;2;REGULAR;39;CONSOLIDADA;Presencial
57573444;14;;109303968;51064;TÉCNICO;2016;1;5;REGULAR;42;CONSOLIDADA;Presencial
57573472;1;26118;;20974;GRADUAÇÃO;2016;1;40;REGULAR;66;CONSOLIDADA;Presencial
57573481;1;5755040;;2051005;GRADUAÇÃO;2016;1;141;REGULAR;72;CONSOLIDADA;Presencial
57573482;2;5752289;;2051005;GRADUAÇÃO;2016;1;140;REGULAR;74;CONSOLIDADA;Presencial
57573483;3;5755040;;2051005;GRADUAÇÃO;2016;1;140;REGULAR;72;CONSOLIDADA;Presencial
57573484;4;5757919;;2051005;GRADUAÇÃO;2016;1;140;REGULAR;78;CONSOLIDADA;Presencial
57573485;5;5757919;;2051005;GRADUAÇÃO;2016;1;140;REGULAR;78;CONSOLIDADA;Presencial
57573486;6;5753081;;2051005;GRADUAÇÃO;2016;1;50;REGULAR;70;CONSOLIDADA;Presencial
57573488;8;5753081;;2051005;GRADUAÇÃO;2016;1;50;REGULAR;70;CONSOLIDADA;Presencial
57573496;8;5757117;;57587;GRADUAÇÃO;2016;1;100;REGULAR;68;CONSOLIDADA;Presencial
57573499;01A;5752294;;57600;GRADUAÇÃO;2016;1;29;REGULAR;104;CONSOLIDADA;Presencial
57573500;01B;5752294;;57600;GRADUAÇÃO;2016;1;28;REGULAR;104;CONSOLIDADA;Presencial
57573501;01C;5752294;;57600;GRADUAÇÃO;2016;1;28;REGULAR;104;CONSOLIDADA;Presencial
57573502;01D;5752294;;57600;GRADUAÇÃO;2016;1;28;REGULAR;104;CONSOLIDADA;Presencial
57573503;01E;5752294;;57600;GRADUAÇÃO;2016;1;28;REGULAR;104;CONSOLIDADA;Presencial
57573505;02A;5753057;;57600;GRADUAÇÃO;2016;1;28;REGULAR;96;CONSOLIDADA;Presencial
57573505;02A;5757786;;57600;GRADUAÇÃO;2016;1;28;REGULAR;96;CONSOLIDADA;Presencial
57573506;02B;5757786;;57600;GRADUAÇÃO;2016;1;28;REGULAR;96;CONSOLIDADA;Presencial
57573506;02B;5753057;;57600;GRADUAÇÃO;2016;1;28;REGULAR;96;CONSOLIDADA;Presencial
57573507;02C;5757786;;57600;GRADUAÇÃO;2016;1;28;REGULAR;96;CONSOLIDADA;Presencial
57573507;02C;5753057;;57600;GRADUAÇÃO;2016;1;28;REGULAR;96;CONSOLIDADA;Presencial
57573508;02D;5753057;;57600;GRADUAÇÃO;2016;1;28;REGULAR;96;CONSOLIDADA;Presencial
57573508;02D;5757786;;57600;GRADUAÇÃO;2016;1;28;REGULAR;96;CONSOLIDADA;Presencial
57573509;02E;5753057;;57600;GRADUAÇÃO;2016;1;28;REGULAR;96;CONSOLIDADA;Presencial
57573509;02E;5757786;;57600;GRADUAÇÃO;2016;1;28;REGULAR;96;CONSOLIDADA;Presencial
57573511;03A;5752273;;57600;GRADUAÇÃO;2016;1;28;REGULAR;84;CONSOLIDADA;Presencial
57573512;03B;5752273;;57600;GRADUAÇÃO;2016;1;31;REGULAR;84;CONSOLIDADA;Presencial
57573513;03C;5752273;;57600;GRADUAÇÃO;2016;1;28;REGULAR;84;CONSOLIDADA;Presencial
57573515;03D;5752273;;57600;GRADUAÇÃO;2016;1;28;REGULAR;;EXCLUÍDA;Presencial
57573516;03E;5752273;;57600;GRADUAÇÃO;2016;1;28;REGULAR;;EXCLUÍDA;Presencial
57573518;04A;5757893;;57600;GRADUAÇÃO;2016;1;28;REGULAR;82;CONSOLIDADA;Presencial
57573519;04B;5757893;;57600;GRADUAÇÃO;2016;1;28;REGULAR;82;CONSOLIDADA;Presencial
57573520;04C;5757893;;57600;GRADUAÇÃO;2016;1;28;REGULAR;82;CONSOLIDADA;Presencial
57573522;04E;5757893;;57600;GRADUAÇÃO;2016;1;28;REGULAR;82;CONSOLIDADA;Presencial
57573524;05A;5757907;;57600;GRADUAÇÃO;2016;1;28;REGULAR;78;CONSOLIDADA;Presencial
57573525;05B;5757907;;57600;GRADUAÇÃO;2016;1;28;REGULAR;78;CONSOLIDADA;Presencial
57573529;1;5752292;;57602;GRADUAÇÃO;2016;1;130;REGULAR;40;CONSOLIDADA;Presencial
57573529;1;5752962;;57602;GRADUAÇÃO;2016;1;130;REGULAR;40;CONSOLIDADA;Presencial
57573530;2;5757114;;57602;GRADUAÇÃO;2016;1;129;REGULAR;34;CONSOLIDADA;Presencial
57573531;3;5757943;;57602;GRADUAÇÃO;2016;1;130;REGULAR;34;CONSOLIDADA;Presencial
57573532;4;5752962;;57602;GRADUAÇÃO;2016;1;90;REGULAR;37;CONSOLIDADA;Presencial
57573533;5;5757114;;57602;GRADUAÇÃO;2016;1;90;REGULAR;34;CONSOLIDADA;Presencial
57573534;6;5757943;;57602;GRADUAÇÃO;2016;1;100;REGULAR;34;CONSOLIDADA;Presencial
57573535;1;5753009;;57605;GRADUAÇÃO;2016;1;136;REGULAR;36;CONSOLIDADA;Presencial
57573536;2;5755382;;57605;GRADUAÇÃO;2016;1;136;REGULAR;36;CONSOLIDADA;Presencial
57573537;3;5756751;;57605;GRADUAÇÃO;2016;1;137;REGULAR;36;CONSOLIDADA;Presencial
57573538;4;5753009;;57605;GRADUAÇÃO;2016;1;100;REGULAR;38;CONSOLIDADA;Presencial
57573539;5;5756920;;57605;GRADUAÇÃO;2016;1;100;REGULAR;36;CONSOLIDADA;Presencial
57573539;5;5756865;;57605;GRADUAÇÃO;2016;1;100;REGULAR;36;CONSOLIDADA;Presencial
57573540;6;5756751;;57605;GRADUAÇÃO;2016;1;103;REGULAR;38;CONSOLIDADA;Presencial
57573543;1;23177;;2036556;GRADUAÇÃO;2016;1;50;REGULAR;66;CONSOLIDADA;Presencial
57573544;1;5755045;;2036561;GRADUAÇÃO;2016;1;50;REGULAR;81;CONSOLIDADA;Presencial
57573545;1;5757891;;2036562;GRADUAÇÃO;2016;1;50;REGULAR;114;CONSOLIDADA;Presencial
57573546;2;5757891;;2036562;GRADUAÇÃO;2016;1;50;REGULAR;112;CONSOLIDADA;Presencial
57573547;1;22820;;2036564;GRADUAÇÃO;2016;1;50;REGULAR;72;CONSOLIDADA;Presencial
57573548;1;5752667;;2036571;GRADUAÇÃO;2016;1;50;REGULAR;70;CONSOLIDADA;Presencial
57573549;1;15499;;2036560;GRADUAÇÃO;2016;1;50;REGULAR;38;CONSOLIDADA;Presencial
57573550;1;23834;;2036574;GRADUAÇÃO;2016;1;51;REGULAR;76;CONSOLIDADA;Presencial
57573551;1;5753006;;2036572;GRADUAÇÃO;2016;1;50;REGULAR;68;CONSOLIDADA;Presencial
57573552;1;24702;;2036573;GRADUAÇÃO;2016;1;50;REGULAR;72;CONSOLIDADA;Presencial
57573553;1;5757670;;2036650;GRADUAÇÃO;2016;1;50;REGULAR;68;CONSOLIDADA;Presencial
57573554;1;20251;;2036576;GRADUAÇÃO;2016;1;50;REGULAR;72;CONSOLIDADA;Presencial
